index,Release_Week,Region,Week,Sites_Reporting,Total_Patient_Visits,Total_ILI,Perc_Unweighted_ILI,Perc_Weighted_ILI
1549,1005,Region 4,200935,344,130948,9723,7.42508,6.59527
1550,1005,Region 4,200936,341,127745,9621,7.53141,6.76886
1551,1005,Region 4,200937,356,151133,9874,6.53332,6.401
1552,1005,Region 4,200938,333,136135,8403,6.17255,5.88956
1553,1005,Region 4,200939,345,135784,8320,6.12738,6.22466
1554,1005,Region 4,200940,449,169686,10769,6.34643,6.18725
1555,1005,Region 4,200941,446,176886,9815,5.54877,5.32294
1556,1005,Region 4,200942,445,175639,9122,5.19361,4.88317
1557,1005,Region 4,200943,457,178521,9362,5.2442,4.94896
1558,1005,Region 4,200944,443,174356,7808,4.47819,4.33489
1559,1005,Region 4,200945,437,166220,6388,3.8431,3.66281
1560,1005,Region 4,200946,441,166956,5593,3.34998,3.2122
1561,1005,Region 4,200947,436,126914,4282,3.37394,3.0303
1562,1005,Region 4,200948,422,160545,4544,2.83036,2.68217
1563,1005,Region 4,200949,407,151583,3632,2.39605,2.29191
1564,1005,Region 4,200950,394,141808,3519,2.48152,2.23269
1565,1005,Region 4,200951,371,97392,2952,3.03105,2.47855
1566,1005,Region 4,200952,390,110647,3226,2.91558,2.38697
1567,1005,Region 4,201001,415,136324,2826,2.073,1.68741
1568,1005,Region 4,201002,396,144511,2565,1.77495,1.62349
1569,1005,Region 4,201003,395,140325,2850,2.031,1.88204
1570,1005,Region 4,201004,376,141348,2738,1.93706,1.84584
1571,1005,Region 4,201005,347,124922,2965,2.37348,2.13325
1572,1005,Region 5,200935,202,82442,1583,1.92014,1.80771
1573,1005,Region 5,200936,211,84386,2150,2.54782,2.40345
1574,1005,Region 5,200937,210,93464,2307,2.46833,2.36861
1575,1005,Region 5,200938,209,91887,2279,2.48022,2.27272
1576,1005,Region 5,200939,200,90291,2519,2.78987,2.44207
1577,1005,Region 5,200940,280,111846,4954,4.4293,4.04793
1578,1005,Region 5,200941,277,110514,7071,6.39828,5.9369
1579,1005,Region 5,200942,283,119489,11106,9.29458,9.06449
1580,1005,Region 5,200943,290,119882,10879,9.07476,8.86234
1581,1005,Region 5,200944,289,113878,8672,7.61517,7.4428
1582,1005,Region 5,200945,293,111143,6257,5.62968,5.38908
1583,1005,Region 5,200946,284,106332,4071,3.82857,3.63933
1584,1005,Region 5,200947,276,77610,2290,2.95065,2.6778
1585,1005,Region 5,200948,262,97191,1834,1.88701,1.80635
1586,1005,Region 5,200949,257,88875,1725,1.94093,1.80521
1587,1005,Region 5,200950,262,88398,1284,1.45252,1.40463
1588,1005,Region 5,200951,242,62220,1306,2.099,1.77911
1589,1005,Region 5,200952,236,60548,1234,2.03805,1.845
1590,1005,Region 5,201001,235,79255,1188,1.49896,1.31742
1591,1005,Region 5,201002,235,83394,1094,1.31184,1.16606
1592,1005,Region 5,201003,246,85580,1171,1.36831,1.21928
1593,1005,Region 5,201004,223,80216,1045,1.30273,1.1653
1594,1005,Region 5,201005,185,70475,945,1.3409,1.27583
1595,1005,Region 6,200935,143,51585,3982,7.7193,4.7238
1596,1005,Region 6,200936,135,49049,3365,6.8605,5.503
1597,1005,Region 6,200937,142,57754,5142,8.9033,7.2944
1598,1005,Region 6,200938,132,41479,3445,8.3054,7.6043
1599,1005,Region 6,200939,136,54235,5353,9.87,9.4622
1600,1005,Region 6,200940,209,76441,9134,11.9491,12.8406
1601,1005,Region 6,200941,213,68479,9027,13.1821,13.3905
1602,1005,Region 6,200942,205,71092,7782,10.9464,11.3784
1603,1005,Region 6,200943,204,67191,5815,8.6544,9.1581
1604,1005,Region 6,200944,219,84393,5604,6.6404,6.6976
1605,1005,Region 6,200945,208,68576,4183,6.0998,6.4278
1606,1005,Region 6,200946,203,63371,3502,5.5262,5.8158
1607,1005,Region 6,200947,213,60034,2740,4.5641,4.3824
1608,1005,Region 6,200948,207,74605,3018,4.0453,3.9097
1609,1005,Region 6,200949,208,72499,2749,3.7918,3.5631
1610,1005,Region 6,200950,194,56702,1985,3.5008,3.5455
1611,1005,Region 6,200951,192,46686,1750,3.7484,3.4017
1612,1005,Region 6,200952,187,58878,2051,3.4835,3.1292
1613,1005,Region 6,201001,197,75845,2055,2.7095,2.3948
1614,1005,Region 6,201002,198,81510,2446,3.0009,2.8413
1615,1005,Region 6,201003,188,79444,2301,2.8964,2.5593
1616,1005,Region 6,201004,178,74989,2033,2.7111,2.4523
1617,1005,Region 6,201005,117,33813,1161,3.4336,3.2788
1618,1005,Region 7,200935,55,13610,516,3.7913,4.1403
1619,1005,Region 7,200936,60,15278,610,3.9927,4.4792
1620,1005,Region 7,200937,56,13911,652,4.6869,5.1207
1621,1005,Region 7,200938,60,17778,933,5.2481,4.9454
1622,1005,Region 7,200939,61,19431,1002,5.1567,4.7287
1623,1005,Region 7,200940,126,36433,2602,7.1419,6.8955
1624,1005,Region 7,200941,126,37186,3876,10.4233,10.3261
1625,1005,Region 7,200942,129,39031,4391,11.25,11.2919
1626,1005,Region 7,200943,132,37855,3119,8.2393,8.2823
1627,1005,Region 7,200944,129,36272,2472,6.8152,6.9992
1628,1005,Region 7,200945,126,35063,1698,4.8427,5.0042
1629,1005,Region 7,200946,125,33205,967,2.9122,2.8413
1630,1005,Region 7,200947,129,26631,672,2.5234,2.6391
1631,1005,Region 7,200948,129,34540,743,2.1511,2.4184
1632,1005,Region 7,200949,126,29440,569,1.9327,2.2978
1633,1005,Region 7,200950,122,29645,446,1.5045,1.5622
1634,1005,Region 7,200951,121,19513,351,1.7988,1.8707
1635,1005,Region 7,200952,114,21242,374,1.7607,1.9061
1636,1005,Region 7,201001,115,23264,402,1.728,1.7425
1637,1005,Region 7,201002,121,30097,338,1.123,1.0484
1638,1005,Region 7,201003,121,30180,452,1.4977,1.5553
1639,1005,Region 7,201004,114,29308,427,1.4569,1.3977
1640,1005,Region 7,201005,97,27214,554,2.0357,2.0737
1641,1005,Region 8,200935,73,37704,320,0.84872,0.69158
1642,1005,Region 8,200936,70,34102,522,1.5307,1.38416
1643,1005,Region 8,200937,70,37783,779,2.06177,1.89509
1644,1005,Region 8,200938,70,37425,922,2.46359,2.23432
1645,1005,Region 8,200939,70,39445,1570,3.98023,3.88557
1646,1005,Region 8,200940,104,57408,3783,6.58967,6.22896
1647,1005,Region 8,200941,111,58317,5118,8.77617,8.29714
1648,1005,Region 8,200942,114,59765,5106,8.54346,8.51628
1649,1005,Region 8,200943,108,50115,3036,6.05807,6.01043
1650,1005,Region 8,200944,106,51728,2591,5.00889,4.79206
1651,1005,Region 8,200945,105,52610,1532,2.91199,2.86575
1652,1005,Region 8,200946,102,51570,1239,2.40256,2.42176
1653,1005,Region 8,200947,105,41023,858,2.09151,2.05185
1654,1005,Region 8,200948,103,52423,949,1.81027,1.68574
1655,1005,Region 8,200949,100,46947,750,1.59755,1.46183
1656,1005,Region 8,200950,99,48377,685,1.41596,1.29537
1657,1005,Region 8,200951,84,29879,432,1.44583,1.4877
1658,1005,Region 8,200952,90,32725,429,1.31092,1.17806
1659,1005,Region 8,201001,88,41962,308,0.734,0.71025
1660,1005,Region 8,201002,91,43968,317,0.72098,0.68599
1661,1005,Region 8,201003,92,42766,373,0.87219,0.85945
1662,1005,Region 8,201004,89,44790,344,0.76803,0.78847
1663,1005,Region 8,201005,65,35079,252,0.71838,0.86723
1664,1005,Region 9,200935,187,50225,1397,2.78148,2.91781
1665,1005,Region 9,200936,186,48339,1497,3.09688,3.37123
1666,1005,Region 9,200937,182,54904,1743,3.17463,3.60835
1667,1005,Region 9,200938,156,49087,1810,3.68733,3.35156
1668,1005,Region 9,200939,158,50606,2332,4.60815,4.96627
1669,1005,Region 9,200940,241,87276,4396,5.03689,6.03882
1670,1005,Region 9,200941,261,88040,5552,6.30622,7.32327
1671,1005,Region 9,200942,261,97058,4389,4.52204,5.95464
1672,1005,Region 9,200943,259,99018,4629,4.67491,6.50913
1673,1005,Region 9,200944,267,96401,4246,4.40452,6.34325
1674,1005,Region 9,200945,270,91314,3353,3.67195,5.16579
1675,1005,Region 9,200946,269,100937,3474,3.44175,4.5818
1676,1005,Region 9,200947,259,72304,2863,3.95967,5.43025
1677,1005,Region 9,200948,261,96060,2867,2.98459,3.93953
1678,1005,Region 9,200949,257,94051,2443,2.59753,3.44115
1679,1005,Region 9,200950,238,82974,2009,2.42124,3.55169
1680,1005,Region 9,200951,231,55975,1505,2.6887,4.1324
1681,1005,Region 9,200952,223,56952,1794,3.15002,4.62943
1682,1005,Region 9,201001,229,72379,1689,2.33355,3.13442
1683,1005,Region 9,201002,237,84872,1728,2.03601,3.15112
1684,1005,Region 9,201003,238,73747,1455,1.97296,2.80665
1685,1005,Region 9,201004,218,72793,1726,2.37111,3.06593
1686,1005,Region 9,201005,167,59582,1541,2.58635,3.18969
1687,1005,Region 10,200935,38,8562,381,4.44989,4.53417
1688,1005,Region 10,200936,42,7903,440,5.56751,4.17263
1689,1005,Region 10,200937,42,9845,408,4.14424,3.56886
1690,1005,Region 10,200938,39,9095,507,5.57449,4.70946
1691,1005,Region 10,200939,43,10059,779,7.74431,6.86862
1692,1005,Region 10,200940,66,19448,1605,8.25278,7.20869
1693,1005,Region 10,200941,66,17880,1718,9.6085,9.22531
1694,1005,Region 10,200942,65,17961,1559,8.67992,8.57669
1695,1005,Region 10,200943,65,17026,1243,7.3006,7.16465
1696,1005,Region 10,200944,63,16532,819,4.95403,5.12733
1697,1005,Region 10,200945,67,17013,653,3.83824,3.97616
1698,1005,Region 10,200946,60,15884,451,2.83934,2.92886
1699,1005,Region 10,200947,60,10333,227,2.19685,2.3039
1700,1005,Region 10,200948,60,15756,288,1.82788,1.61281
1701,1005,Region 10,200949,59,13812,220,1.59282,1.31171
1702,1005,Region 10,200950,53,11680,168,1.43836,1.45852
1703,1005,Region 10,200951,56,7999,145,1.81273,1.5971
1704,1005,Region 10,200952,51,7796,166,2.1293,2.00428
1705,1005,Region 10,201001,54,13052,159,1.2182,1.04925
1706,1005,Region 10,201002,46,11127,145,1.30314,1.15236
1707,1005,Region 10,201003,42,9776,151,1.5446,1.17866
1708,1005,Region 10,201004,40,9065,212,2.33867,1.98396
1709,1005,Region 10,201005,24,6433,151,2.34727,2.01033
1710,1006,Region 1,200935,96,64093,257,0.40098,0.62755
1711,1006,Region 1,200936,96,53552,265,0.49485,0.83766
1712,1006,Region 1,200937,99,73590,478,0.64954,1.04911
1713,1006,Region 1,200938,101,76099,622,0.81736,1.06889
1714,1006,Region 1,200939,102,73743,614,0.83262,1.16454
1715,1006,Region 1,200940,133,40591,665,1.63829,1.6257
1716,1006,Region 1,200941,145,38368,930,2.42389,2.5068
1717,1006,Region 1,200942,145,41594,1881,4.52229,4.4653
1718,1006,Region 1,200943,147,45118,3219,7.13462,6.20621
1719,1006,Region 1,200944,151,47849,4694,9.81003,9.66544
1720,1006,Region 1,200945,147,44766,3358,7.50123,7.46037
1721,1006,Region 1,200946,154,45750,2259,4.9377,4.87999
1722,1006,Region 1,200947,150,27719,857,3.09174,2.81704
1723,1006,Region 1,200948,147,39250,762,1.9414,1.98582
1724,1006,Region 1,200949,147,39385,571,1.44979,1.32137
1725,1006,Region 1,200950,129,34585,413,1.19416,1.11371
1726,1006,Region 1,200951,132,21973,259,1.17872,1.06992
1727,1006,Region 1,200952,127,22652,260,1.1478,1.15677
1728,1006,Region 1,201001,129,30314,267,0.88078,0.7587
1729,1006,Region 1,201002,128,30900,217,0.70227,0.6278
1730,1006,Region 1,201003,126,32002,279,0.87182,0.87967
1731,1006,Region 1,201004,123,34869,290,0.83168,0.85473
1732,1006,Region 1,201005,117,33066,343,1.03732,1.0147
1733,1006,Region 1,201006,90,22095,135,0.611,0.54652
1734,1006,Region 2,200935,53,89896,1426,1.58628,2.68987
1735,1006,Region 2,200936,59,91248,1775,1.94525,4.10787
1736,1006,Region 2,200937,56,95006,1828,1.92409,3.25281
1737,1006,Region 2,200938,56,100622,2133,2.11981,2.91961
1738,1006,Region 2,200939,57,94551,1904,2.01373,2.49142
1739,1006,Region 2,200940,161,117318,2406,2.05084,2.17136
1740,1006,Region 2,200941,173,109925,2738,2.49079,3.27658
1741,1006,Region 2,200942,192,125481,4767,3.79898,5.72293
1742,1006,Region 2,200943,197,128798,6321,4.90768,7.96213
1743,1006,Region 2,200944,201,126771,6258,4.93646,8.12538
1744,1006,Region 2,200945,203,129536,6129,4.7315,6.53037
1745,1006,Region 2,200946,198,127524,5006,3.92554,4.75408
1746,1006,Region 2,200947,196,107527,4324,4.02132,4.15191
1747,1006,Region 2,200948,196,121488,3841,3.16163,2.87249
1748,1006,Region 2,200949,187,113074,3335,2.9494,2.80874
1749,1006,Region 2,200950,188,111923,3166,2.82873,2.36348
1750,1006,Region 2,200951,144,89448,2699,3.0174,2.46747
1751,1006,Region 2,200952,145,94833,2994,3.15713,2.42569
1752,1006,Region 2,201001,137,104855,2319,2.21163,1.75283
1753,1006,Region 2,201002,137,105543,2245,2.1271,1.88281
1754,1006,Region 2,201003,144,106046,2362,2.22734,1.92885
1755,1006,Region 2,201004,124,101705,2038,2.00383,1.79968
1756,1006,Region 2,201005,86,95643,2027,2.11934,1.53075
1757,1006,Region 2,201006,69,90362,1949,2.15688,1.73001
1758,1006,Region 3,200935,169,82952,1318,1.5889,1.7003
1759,1006,Region 3,200936,175,90900,2156,2.3718,2.9572
1760,1006,Region 3,200937,176,101841,2959,2.9055,3.5789
1761,1006,Region 3,200938,169,94745,3346,3.5316,3.9968
1762,1006,Region 3,200939,171,87751,3576,4.0752,4.0408
1763,1006,Region 3,200940,206,109409,6442,5.888,6.1027
1764,1006,Region 3,200941,225,126543,9289,7.3406,6.9803
1765,1006,Region 3,200942,240,131477,15918,12.1071,10.28
1766,1006,Region 3,200943,243,132965,16462,12.3807,10.5841
1767,1006,Region 3,200944,248,124439,11349,9.1201,8.3751
1768,1006,Region 3,200945,250,118292,7466,6.3115,5.6504
1769,1006,Region 3,200946,246,116411,4815,4.1362,3.8697
1770,1006,Region 3,200947,242,85960,2871,3.3399,3.1142
1771,1006,Region 3,200948,234,100836,2593,2.5715,2.2474
1772,1006,Region 3,200949,234,101004,2505,2.4801,2.2639
1773,1006,Region 3,200950,219,92307,2271,2.4603,2.2003
1774,1006,Region 3,200951,213,79437,2163,2.7229,2.722
1775,1006,Region 3,200952,216,85239,2201,2.5822,2.3548
1776,1006,Region 3,201001,221,96524,2133,2.2098,2.0133
1777,1006,Region 3,201002,219,99190,1854,1.8691,1.8468
1778,1006,Region 3,201003,215,97559,1812,1.8573,1.6529
1779,1006,Region 3,201004,221,97701,1915,1.9601,1.7484
1780,1006,Region 3,201005,194,86528,1503,1.737,1.6643
1781,1006,Region 3,201006,181,77833,1241,1.5944,1.716
1782,1006,Region 4,200935,344,130948,9723,7.42508,6.59527
1783,1006,Region 4,200936,341,127745,9621,7.53141,6.76886
1784,1006,Region 4,200937,356,151133,9874,6.53332,6.401
1785,1006,Region 4,200938,333,136135,8403,6.17255,5.88956
1786,1006,Region 4,200939,345,135784,8320,6.12738,6.22466
1787,1006,Region 4,200940,449,169686,10769,6.34643,6.18725
1788,1006,Region 4,200941,446,176886,9815,5.54877,5.32294
1789,1006,Region 4,200942,445,175639,9122,5.19361,4.88317
1790,1006,Region 4,200943,457,178521,9362,5.2442,4.94896
1791,1006,Region 4,200944,443,174356,7808,4.47819,4.33489
1792,1006,Region 4,200945,437,166220,6388,3.8431,3.66281
1793,1006,Region 4,200946,441,166956,5593,3.34998,3.2122
1794,1006,Region 4,200947,438,127014,4282,3.37128,3.02682
1795,1006,Region 4,200948,427,161245,4544,2.81807,2.66696
1796,1006,Region 4,200949,411,152229,3632,2.38588,2.27966
1797,1006,Region 4,200950,398,142465,3519,2.47008,2.21937
1798,1006,Region 4,200951,375,97865,2952,3.0164,2.46393
1799,1006,Region 4,200952,393,110979,3226,2.90686,2.37828
1800,1006,Region 4,201001,423,139308,2887,2.07239,1.68846
1801,1006,Region 4,201002,406,148109,2661,1.79665,1.63548
1802,1006,Region 4,201003,407,144840,2952,2.03811,1.87578
1803,1006,Region 4,201004,395,147877,2885,1.95095,1.84275
1804,1006,Region 4,201005,383,136281,3220,2.36277,2.0966
1805,1006,Region 4,201006,339,127898,2881,2.25258,2.07915
1806,1006,Region 5,200935,202,82442,1583,1.92014,1.80771
1807,1006,Region 5,200936,211,84386,2150,2.54782,2.40345
1808,1006,Region 5,200937,210,93464,2307,2.46833,2.36861
1809,1006,Region 5,200938,209,91887,2279,2.48022,2.27272
1810,1006,Region 5,200939,200,90291,2519,2.78987,2.44207
1811,1006,Region 5,200940,280,111846,4954,4.4293,4.04793
1812,1006,Region 5,200941,277,110514,7071,6.39828,5.9369
1813,1006,Region 5,200942,283,119489,11106,9.29458,9.06449
1814,1006,Region 5,200943,290,119882,10879,9.07476,8.86234
1815,1006,Region 5,200944,289,113878,8672,7.61517,7.4428
1816,1006,Region 5,200945,293,111143,6257,5.62968,5.38908
1817,1006,Region 5,200946,284,106332,4071,3.82857,3.63933
1818,1006,Region 5,200947,277,77860,2290,2.94118,2.66707
1819,1006,Region 5,200948,264,97477,1835,1.8825,1.80114
1820,1006,Region 5,200949,259,89204,1726,1.93489,1.79477
1821,1006,Region 5,200950,265,88746,1287,1.45021,1.40187
1822,1006,Region 5,200951,245,62470,1306,2.0906,1.77057
1823,1006,Region 5,200952,239,60798,1234,2.02967,1.8289
1824,1006,Region 5,201001,240,79755,1201,1.50586,1.32743
1825,1006,Region 5,201002,241,84135,1108,1.31693,1.17193
1826,1006,Region 5,201003,255,87067,1210,1.38973,1.23431
1827,1006,Region 5,201004,238,84824,1173,1.38286,1.21496
1828,1006,Region 5,201005,222,81469,1171,1.43736,1.34851
1829,1006,Region 5,201006,176,59743,1024,1.71401,1.48545
1830,1006,Region 6,200935,143,51585,3982,7.7193,4.7238
1831,1006,Region 6,200936,135,49049,3365,6.8605,5.503
1832,1006,Region 6,200937,142,57754,5142,8.9033,7.2944
1833,1006,Region 6,200938,132,41479,3445,8.3054,7.6043
1834,1006,Region 6,200939,136,54235,5353,9.87,9.4622
1835,1006,Region 6,200940,209,76441,9134,11.9491,12.8406
1836,1006,Region 6,200941,213,68479,9027,13.1821,13.3905
1837,1006,Region 6,200942,205,71092,7782,10.9464,11.3784
1838,1006,Region 6,200943,204,67191,5815,8.6544,9.1581
1839,1006,Region 6,200944,219,84393,5604,6.6404,6.6976
1840,1006,Region 6,200945,208,68576,4183,6.0998,6.4278
1841,1006,Region 6,200946,203,63371,3502,5.5262,5.8158
1842,1006,Region 6,200947,213,60034,2740,4.5641,4.3824
1843,1006,Region 6,200948,207,74605,3018,4.0453,3.9097
1844,1006,Region 6,200949,208,72499,2749,3.7918,3.5631
1845,1006,Region 6,200950,194,56702,1985,3.5008,3.5455
1846,1006,Region 6,200951,193,46743,1750,3.7439,3.3965
1847,1006,Region 6,200952,188,58924,2051,3.4808,3.1265
1848,1006,Region 6,201001,199,76163,2055,2.6982,2.3843
1849,1006,Region 6,201002,199,81586,2446,2.9981,2.8381
1850,1006,Region 6,201003,190,79650,2301,2.8889,2.5523
1851,1006,Region 6,201004,182,75672,2148,2.8386,2.6062
1852,1006,Region 6,201005,164,71648,2272,3.1711,2.7693
1853,1006,Region 6,201006,109,41839,908,2.1702,2.0873
1854,1006,Region 7,200935,55,13610,516,3.7913,4.1403
1855,1006,Region 7,200936,60,15278,610,3.9927,4.4792
1856,1006,Region 7,200937,56,13911,652,4.6869,5.1207
1857,1006,Region 7,200938,60,17778,933,5.2481,4.9454
1858,1006,Region 7,200939,61,19431,1002,5.1567,4.7287
1859,1006,Region 7,200940,126,36433,2602,7.1419,6.8955
1860,1006,Region 7,200941,126,37186,3876,10.4233,10.3261
1861,1006,Region 7,200942,129,39031,4391,11.25,11.2919
1862,1006,Region 7,200943,132,37855,3119,8.2393,8.2823
1863,1006,Region 7,200944,129,36272,2472,6.8152,6.9992
1864,1006,Region 7,200945,126,35063,1698,4.8427,5.0042
1865,1006,Region 7,200946,125,33205,967,2.9122,2.8413
1866,1006,Region 7,200947,129,26631,672,2.5234,2.6391
1867,1006,Region 7,200948,129,34540,743,2.1511,2.4184
1868,1006,Region 7,200949,126,29440,569,1.9327,2.2978
1869,1006,Region 7,200950,122,29645,446,1.5045,1.5622
1870,1006,Region 7,200951,121,19513,351,1.7988,1.8707
1871,1006,Region 7,200952,114,21242,374,1.7607,1.9061
1872,1006,Region 7,201001,115,23264,402,1.728,1.7425
1873,1006,Region 7,201002,121,30143,338,1.1213,1.0476
1874,1006,Region 7,201003,122,30273,452,1.4931,1.5535
1875,1006,Region 7,201004,116,29465,431,1.4628,1.4
1876,1006,Region 7,201005,110,30012,577,1.9226,1.8456
1877,1006,Region 7,201006,87,22442,522,2.326,2.5484
1878,1006,Region 8,200935,73,37704,320,0.84872,0.69158
1879,1006,Region 8,200936,70,34102,522,1.5307,1.38416
1880,1006,Region 8,200937,70,37783,779,2.06177,1.89509
1881,1006,Region 8,200938,70,37425,922,2.46359,2.23432
1882,1006,Region 8,200939,70,39445,1570,3.98023,3.88557
1883,1006,Region 8,200940,104,57408,3783,6.58967,6.22896
1884,1006,Region 8,200941,111,58317,5118,8.77617,8.29714
1885,1006,Region 8,200942,114,59765,5106,8.54346,8.51628
1886,1006,Region 8,200943,108,50115,3036,6.05807,6.01043
1887,1006,Region 8,200944,106,51728,2591,5.00889,4.79206
1888,1006,Region 8,200945,105,52610,1532,2.91199,2.86575
1889,1006,Region 8,200946,102,51570,1239,2.40256,2.42176
1890,1006,Region 8,200947,105,41023,858,2.09151,2.05185
1891,1006,Region 8,200948,103,52423,949,1.81027,1.68574
1892,1006,Region 8,200949,100,46947,750,1.59755,1.46183
1893,1006,Region 8,200950,99,48377,685,1.41596,1.29537
1894,1006,Region 8,200951,84,29879,432,1.44583,1.4877
1895,1006,Region 8,200952,91,34330,531,1.54675,1.37052
1896,1006,Region 8,201001,89,44943,440,0.97902,0.90288
1897,1006,Region 8,201002,92,44193,320,0.7241,0.69935
1898,1006,Region 8,201003,94,46053,561,1.21816,1.15116
1899,1006,Region 8,201004,91,48469,689,1.42153,1.29591
1900,1006,Region 8,201005,85,47104,595,1.26316,1.34196
1901,1006,Region 8,201006,64,37942,296,0.78014,0.80784
1902,1006,Region 9,200935,187,50225,1397,2.78148,2.91781
1903,1006,Region 9,200936,186,48339,1497,3.09688,3.37123
1904,1006,Region 9,200937,182,54904,1743,3.17463,3.60835
1905,1006,Region 9,200938,156,49087,1810,3.68733,3.35156
1906,1006,Region 9,200939,158,50606,2332,4.60815,4.96627
1907,1006,Region 9,200940,241,87276,4396,5.03689,6.03882
1908,1006,Region 9,200941,261,88040,5552,6.30622,7.32327
1909,1006,Region 9,200942,261,97058,4389,4.52204,5.95464
1910,1006,Region 9,200943,259,99018,4629,4.67491,6.50913
1911,1006,Region 9,200944,267,96401,4246,4.40452,6.34325
1912,1006,Region 9,200945,270,91314,3353,3.67195,5.16579
